variable,coefficient,pvalue,std_error,policy,var,lower,upper,r2,grp
P_m4,63.012212262134824,0.0,2.385563640128674,2,num_visits_wt,55.651248366328176,70.72128637256594,0.03201182524743729,Tourism_grp
rain_m,-3.561886184902696,1.3238787843761202e-10,0.5661422405792704,2,num_visits_wt,-4.623081662759255,-2.488883491402616,0.03201182524743729,Tourism_grp
rain,2.0346201794633645,0.004656825465020331,0.7143049302590798,2,num_visits_wt,0.6210836544979559,3.468014227671823,0.03201182524743729,Tourism_grp
fuel_price,15.484227266439765,0.0,1.6203597473820386,2,num_visits_wt,11.902733971866052,19.180347735558655,0.03201182524743729,Tourism_grp
P_m1,-4.049170808369773,0.010198799504542944,1.6219693201686036,2,num_visits_wt,-7.027764303974948,-0.975150767994104,0.041289180065314124,Wellness_grp
P_m2,13.130804869912428,0.0,1.2721583720221474,2,num_visits_wt,10.362249802619816,15.968812102001806,0.041289180065314124,Wellness_grp
P_m3,30.924490269428052,0.0,1.5801013715593726,2,num_visits_wt,26.962714395419752,35.00989037556319,0.041289180065314124,Wellness_grp
P_m4,85.10475503106696,0.0,1.5790238210958707,2,num_visits_wt,79.50721614498872,90.87684089221413,0.041289180065314124,Wellness_grp
rain_m,-3.494458599992867,8.918532579116345e-11,0.5500651122275491,2,num_visits_wt,-4.526483429942674,-2.45127805599904,0.041289180065314124,Wellness_grp
rain,2.0337271125275613,0.004800792093528905,0.7164722052101613,2,num_visits_wt,0.6159592828631544,3.4714725444844774,0.041289180065314124,Wellness_grp
fuel_price,15.806429113760778,0.0,1.6893177353924926,2,num_visits_wt,12.065847199839075,19.671865775175768,0.041289180065314124,Wellness_grp
P_m1,3.098588646627176,0.0544703355631293,1.5994630927632425,2,num_visits_wt,-0.05851481263937641,6.355423486049072,0.05000357113581744,cluster
P_m2,56.927818714024944,0.0,1.3268555630260748,2,num_visits_wt,52.92553051416719,61.03485273873525,0.05000357113581744,cluster
P_m3,146.9783898434884,0.0,2.8298876134341455,2,num_visits_wt,133.83280726393906,160.86298908788362,0.05000357113581744,cluster
P_m4,364.9409977100234,0.0,2.9919029763080696,2,num_visits_wt,338.83803559575585,392.59661610262367,0.05000357113581744,cluster
P_m5,873.7645474361813,0.0,8.12192490524788,2,num_visits_wt,735.5726058115057,1034.8114900472171,0.05000357113581744,cluster
rain_m,-3.5466707333995706,2.1263435456830848e-11,0.5406609686062769,2,num_visits_wt,-4.560643053691482,-2.521925709904127,0.05000357113581744,cluster
rain,2.10078088579031,0.0038340413539623697,0.7216008350563241,2,num_visits_wt,0.672033597703936,3.5498050942910364,0.05000357113581744,cluster
fuel_price,15.660607411167259,0.0,1.7147087481634404,2,num_visits_wt,11.869981261010931,19.579675941024412,0.05000357113581744,cluster
P_m,20.505663578454893,0.0,0.5984661521687862,1,num_visits_wt,19.10458720895103,21.92322138699634,0.16992267238536607,all_may_removed
rain_m,1.9042831505304836,0.0006065081850554765,0.5516914366563874,1,num_visits_wt,0.8113286356228988,3.0090870239161793,0.16992267238536607,all_may_removed
rain,-1.3306388467209995,0.03514467154836187,0.6378920066740124,1,num_visits_wt,-2.552699129791336,-0.09325303567685461,0.16992267238536607,all_may_removed
fuel_price,310.0864393273653,0.0,3.5226645680508373,1,num_visits_wt,283.18322122115393,338.8785270509983,0.16992267238536607,all_may_removed
P_m1,-10.036553864571706,1.4572187900796507e-10,1.6637708720865119,1,num_visits_wt,-12.899517438957531,-7.079485640162675,0.20459710740056147,pt_grp_may_removed
P_m2,4.9511676927887605,0.008297285905646934,1.847540980178719,1,num_visits_wt,1.252204493786091,8.785262060697608,0.20459710740056147,pt_grp_may_removed
P_m3,22.19165985823295,1.5543122344752192e-15,2.5454454920567304,1,num_visits_wt,16.317714497378756,28.362234449221123,0.20459710740056147,pt_grp_may_removed
P_m4,76.00856989931548,0.0,2.8769295607949275,1,num_visits_wt,66.49108738249379,86.07012041930847,0.20459710740056147,pt_grp_may_removed
rain_m,1.8701128164335445,0.0002112301793639748,0.501318517745486,1,num_visits_wt,0.8765490482315785,2.873462495937984,0.20459710740056147,pt_grp_may_removed
rain,-1.3655689031361717,0.038015562138330905,0.6649412528127563,1,num_visits_wt,-2.638492744793286,-0.07600260028122197,0.20459710740056147,pt_grp_may_removed
